sample_id,split,family,X_ref3_min,X_ref3_max,X_ref3_mean,X_ref3_std,GT_min,GT_max,GT_mean,GT_std,Mshell_onehot_invalid,delta_rho_min,delta_rho_max,delta_rho_mean,delta_rho_std,Pcyc_min,Pcyc_max,Pcyc_mean,Pcyc_std,Pcyc_abs_le_0p25_ratio,Pcyc_abs_gt_0p25_ratio,nan_count_all_metadata,inf_count_all_metadata
L_shape_train_0005,train,L-shape,0.0,0.9705938696861267,0.0016639335080981255,0.018225643783807755,0.0,1.0,0.0006446781335398555,0.02409294992685318,0,-0.07059861719608307,0.0,-0.001981941983103752,0.009037462994456291,-0.9768810272216797,0.9999964833259583,0.0004885244998149574,0.13137182593345642,0.9558738425925926,0.044126157407407406,0,0
L_shape_train_0006,train,L-shape,0.0,0.8973462581634521,0.008873511105775833,0.053218383342027664,0.0,1.0,0.0031739429105073214,0.05281570181250572,0,-0.07189750671386719,0.020293861627578735,-0.0017070830799639225,0.008234893903136253,-0.956943690776825,0.999998927116394,0.006119157653301954,0.15401741862297058,0.9479166666666666,0.052083333333333336,0,0
L_shape_train_0007,train,L-shape,0.0,0.8802615404129028,0.006863343995064497,0.04526425898075104,0.0,1.0,0.0005725473747588694,0.022492099553346634,0,-0.017901554703712463,0.04912307858467102,0.0006750286556780338,0.0044619436375796795,-0.998612105846405,0.9517656564712524,-0.0019868414383381605,0.11851304769515991,0.9703414351851852,0.029658564814814815,0,0
L_shape_train_0008,train,L-shape,0.0,0.8372825384140015,0.0024957736022770405,0.020887600257992744,0.0,1.0,0.001988304080441594,0.04050617292523384,0,-0.07411286234855652,0.07388611137866974,-0.0023022869136184454,0.010175932198762894,-0.9991823434829712,0.9999964833259583,0.0006992559065110981,0.15167485177516937,0.9464699074074074,0.053530092592592594,0,0
L_shape_train_0009,train,L-shape,0.0,0.8655572533607483,0.006317438557744026,0.04361996054649353,0.0,1.0,0.0019346245098859072,0.0415814183652401,0,-0.01243184506893158,0.060237959027290344,0.001143253524787724,0.006470388267189264,-0.998612105846405,0.9628074765205383,-0.0028939018957316875,0.12345940619707108,0.9627459490740741,0.03725405092592592,0,0
L_shape_train_0010,train,L-shape,0.0,0.8827301859855652,0.011257867328822613,0.059963468462228775,0.0,1.0,0.0008631734526716173,0.026317529380321503,0,-0.07405753433704376,0.0747220367193222,0.002297784900292754,0.012449687346816063,-0.9667691588401794,0.9640410542488098,0.0022934747394174337,0.12989181280136108,0.9605758101851852,0.03942418981481482,0,0
L_shape_train_0011,train,L-shape,0.0,0.8692342042922974,0.016590138897299767,0.06318015605211258,0.0,1.0,0.0029096747748553753,0.049549296498298645,0,-0.07411286234855652,0.07500000298023224,-3.128736716462299e-05,0.016971388831734657,-0.9820112586021423,0.9999969601631165,0.0015222243964672089,0.17750275135040283,0.9258535879629629,0.07414641203703703,0,0
L_shape_train_0012,train,L-shape,0.0,0.8580362200737,0.006722866557538509,0.045892152935266495,0.0,1.0,0.0008298272732645273,0.02621559239923954,0,-0.043112218379974365,0.018077343702316284,-0.0005950924823991954,0.004071800038218498,-0.998612105846405,0.9766644239425659,0.0018651149002835155,0.12647216022014618,0.9674479166666666,0.032552083333333336,0,0
L_shape_train_0013,train,L-shape,0.0,0.8695085644721985,0.008044383488595486,0.04726807028055191,0.0,1.0,0.0021816352382302284,0.042418815195560455,0,-0.02470037341117859,0.06783020496368408,0.001565904705785215,0.008086541667580605,-0.998612105846405,0.9766644239425659,0.0012767945881932974,0.15136149525642395,0.9479166666666666,0.052083333333333336,0,0
L_shape_train_0014,train,L-shape,0.0,0.8278419971466064,0.007697084918618202,0.03621652349829674,0.0,1.0,0.002904699882492423,0.04859611764550209,0,-0.07411286234855652,0.07500000298023224,-0.0017061849357560277,0.014671564102172852,-0.9991823434829712,0.9999964833259583,2.188790858781431e-05,0.15239663422107697,0.9493634259259259,0.05063657407407408,0,0
L_shape_train_0015,train,L-shape,0.0,0.8581842184066772,0.004036884289234877,0.032608501613140106,0.0,1.0,0.0007769878720864654,0.02548074908554554,0,-0.07367832213640213,0.07500000298023224,-0.002005344955250621,0.010677577927708626,-0.9993054270744324,0.999998927116394,0.002020628657191992,0.15043295919895172,0.9508101851851852,0.04918981481481482,0,0
L_shape_train_0016,train,L-shape,0.0,0.9021427631378174,0.012055092491209507,0.06690411269664764,0.0,1.0,0.0011068920139223337,0.03074907884001732,0,-0.06455997377634048,0.028044939041137695,-0.001406438066624105,0.007500401698052883,-0.998612105846405,0.999998927116394,0.001910082995891571,0.1638604998588562,0.9395978009259259,0.06040219907407408,0,0
L_shape_train_0017,train,L-shape,0.0,0.8465142846107483,0.007692686282098293,0.04658849537372589,0.0,1.0,0.0005519810365512967,0.021772313863039017,0,-0.07389162480831146,0.07500000298023224,0.0018683687085285783,0.010564361698925495,-0.966776430606842,0.9999969601631165,0.001521323574706912,0.11577384918928146,0.9667245370370371,0.033275462962962965,0,0
L_shape_train_0018,train,L-shape,0.0,0.8874413967132568,0.008883863687515259,0.05034754052758217,0.0,1.0,0.0007696920074522495,0.025274327024817467,0,-0.021839946508407593,0.057966336607933044,0.0010375439887866378,0.006266412790864706,-0.998612105846405,0.9571169018745422,-0.00016034801956266165,0.13693885505199432,0.9562355324074074,0.043764467592592594,0,0
L_shape_train_0019,train,L-shape,0.0,0.8880411386489868,0.021546432748436928,0.09470463544130325,0.0,1.0,0.0006298297666944563,0.023500733077526093,0,-0.07483351975679398,0.07500000298023224,0.0013206443982198834,0.01409824751317501,-0.9993054270744324,0.9999994039535522,0.004921067971736193,0.13197678327560425,0.9612991898148148,0.03870081018518518,0,0
L_shape_train_0020,train,L-shape,0.0,0.857610821723938,0.007797548081725836,0.04168025776743889,0.0,1.0,0.0009911572560667992,0.029340660199522972,0,-0.0650000125169754,0.0,-0.002529832534492016,0.01050513330847025,-0.9928953647613525,0.9999964833259583,0.004535282496362925,0.14909304678440094,0.9533420138888888,0.04665798611111111,0,0
L_shape_train_0021,train,L-shape,0.0,0.8460881114006042,0.008367293514311314,0.041015345603227615,0.0,1.0,0.0025491591077297926,0.04650421440601349,0,-0.07384227216243744,0.07500000298023224,-0.002263298723846674,0.012303954921662807,-0.9993054270744324,0.999998927116394,0.005613010376691818,0.16243067383766174,0.9410445601851852,0.05895543981481482,0,0
L_shape_train_0022,train,L-shape,0.0,0.911884605884552,0.01933957077562809,0.08496848493814468,0.0,1.0,0.0029693711549043655,0.05064385384321213,0,-0.06984391063451767,0.03580904006958008,-0.0017360500060021877,0.009973038919270039,-0.998612105846405,0.999998927116394,0.0021982844918966293,0.18516260385513306,0.9240451388888888,0.0759548611111111,0,0
L_shape_train_0023,train,L-shape,0.0,0.8352453708648682,0.02322486788034439,0.08714675158262253,0.0,1.0,0.002556574298068881,0.04509071260690689,0,-0.07411286234855652,0.07500000298023224,0.0012123924680054188,0.01614709571003914,-0.9820112586021423,0.9999969601631165,0.0006982332561165094,0.16726498305797577,0.9388744212962963,0.061125578703703706,0,0
L_shape_train_0024,train,L-shape,0.0,0.940784215927124,0.0072102597914636135,0.05037710443139076,0.0,1.0,0.0007916734903119504,0.025898754596710205,0,-0.030000008642673492,0.021026313304901123,-0.0002340903738513589,0.0031830400694161654,-0.961885392665863,0.9766571521759033,0.002995509887114167,0.12427464872598648,0.9667245370370371,0.033275462962962965,0,0
L_shape_train_0025,train,L-shape,0.0,0.8868047595024109,0.007741949986666441,0.04809488728642464,0.0,1.0,0.002482212148606777,0.04624389111995697,0,-0.06514719128608704,0.030623912811279297,-0.0011798416962847114,0.007119976915419102,-0.956943690776825,0.999998927116394,0.006317973602563143,0.16282644867897034,0.9457465277777778,0.054253472222222224,0,0
L_shape_train_0026,train,L-shape,0.0,0.859890341758728,0.016873769462108612,0.08508848398923874,0.0,1.0,0.0022532129660248756,0.043299682438373566,0,-0.07389162480831146,0.07500000298023224,-0.0004381227772682905,0.013792576268315315,-0.9820112586021423,0.9999969601631165,-0.001160267973318696,0.1251920610666275,0.9641927083333334,0.035807291666666664,0,0
L_shape_train_0027,train,L-shape,0.0,0.9325661659240723,0.021235909312963486,0.10063211619853973,0.0,1.0,0.0006103042396716774,0.0227914210408926,0,-0.07477790117263794,0.07461076974868774,0.00019962023361586034,0.014143150299787521,-0.9820112586021423,0.9999964833259583,0.0006794430082663894,0.12845399975776672,0.9609375,0.0390625,0,0
L_shape_train_0028,train,L-shape,0.0,0.8708025217056274,0.01241625752300024,0.053985051810741425,0.0,1.0,0.0028064330108463764,0.04849638417363167,0,-0.07389162480831146,0.07500000298023224,0.002183308592066169,0.01560225896537304,-0.9788332581520081,0.9999969601631165,0.003164550755172968,0.16054515540599823,0.9363425925925926,0.06365740740740741,0,0
L_shape_train_0029,train,L-shape,0.0,0.8807112574577332,0.0022458378225564957,0.020232344046235085,0.0,1.0,0.0006538372836075723,0.023363826796412468,0,-0.05973973870277405,0.009232908487319946,-0.0015303768450394273,0.007281992584466934,-0.994807243347168,0.9999964833259583,0.0005984488525427878,0.1404598206281662,0.9547887731481481,0.04521122685185185,0,0
L_shape_train_0030,train,L-shape,0.0,0.8254434466362,0.0073821223340928555,0.04554247483611107,0.0,1.0,0.002968628192320466,0.04838345944881439,0,-0.07433627545833588,0.013248264789581299,-0.0023017721250653267,0.009939746931195259,-0.998612105846405,0.999998927116394,0.0023827983532100916,0.15800121426582336,0.9464699074074074,0.053530092592592594,0,0
L_shape_train_0031,train,L-shape,0.0,0.9968757629394531,0.016673823818564415,0.0819861963391304,0.0,1.0,0.0024282534141093493,0.046374838799238205,0,-0.07438972592353821,0.0747220367193222,0.0018533244729042053,0.012942539528012276,-0.9943734407424927,0.9640410542488098,0.0011114577064290643,0.1451624184846878,0.9493634259259259,0.05063657407407408,0,0
L_shape_train_0032,train,L-shape,0.0,0.8646188378334045,0.0026112282648682594,0.02167518623173237,0.0,1.0,0.002289519878104329,0.04332471266388893,0,-0.07405753433704376,0.0747220367193222,-0.002126893028616905,0.011969676241278648,-0.9820112586021423,0.9999964833259583,-0.0003613774315454066,0.1511603593826294,0.9490017361111112,0.05099826388888889,0,0
L_shape_train_0033,train,L-shape,0.0,0.8549456596374512,0.01508792582899332,0.07053592056035995,0.0,1.0,0.00250672223046422,0.04573706537485123,0,-0.07411286234855652,0.0747220367193222,0.002938436111435294,0.012814393267035484,-0.9943734407424927,0.9932713508605957,0.0018541498575359583,0.16232071816921234,0.9395978009259259,0.06040219907407408,0,0
L_shape_train_0034,train,L-shape,0.0,0.9901617765426636,0.016293801367282867,0.083133764564991,0.0,1.0,0.002213702304288745,0.04468417912721634,0,-0.07494446635246277,0.07455511391162872,0.000953921175096184,0.013347337022423744,-0.9820112586021423,0.9973381757736206,0.001158974482677877,0.1350872665643692,0.9562355324074074,0.043764467592592594,0,0
L_shape_train_0035,train,L-shape,0.0,1.0,0.009349720552563667,0.04889216646552086,0.0,0.9694399833679199,0.0024301246739923954,0.045340634882450104,0,-0.07438972592353821,0.07461076974868774,-0.0015054555842652917,0.013668001629412174,-0.994807243347168,0.9999964833259583,0.0004881729546468705,0.1576334834098816,0.9442997685185185,0.05570023148148148,0,0
L_shape_train_0036,train,L-shape,0.0,0.8821251392364502,0.02067496068775654,0.08822246640920639,0.0,1.0,0.0029454692266881466,0.05056869611144066,0,-0.07477790117263794,0.07461076974868774,0.0019869862589985132,0.014205479063093662,-0.9943734407424927,0.9649819135665894,0.0003851738292723894,0.16692925989627838,0.9345341435185185,0.06546585648148148,0,0
L_shape_train_0037,train,L-shape,0.0,0.9639872908592224,0.008150823414325714,0.0579521507024765,0.0,1.0,0.0005665828939527273,0.02229514718055725,0,-0.012704700231552124,0.044550761580467224,0.0006546699441969395,0.0041928584687411785,-0.998612105846405,0.9571169018745422,-0.0019478900358080864,0.11742947995662689,0.9678096064814815,0.03219039351851852,0,0
L_shape_train_0038,train,L-shape,0.0,0.8623656034469604,0.014990990050137043,0.06638273596763611,0.0,1.0,0.002290229545906186,0.04299521818757057,0,-0.07494446635246277,0.07499998807907104,-0.0003675172629300505,0.015412652865052223,-0.9928953647613525,0.9999969601631165,-0.0005104683805257082,0.1538815200328827,0.9453848379629629,0.054615162037037035,0,0
L_shape_train_0039,train,L-shape,0.0,0.9534534215927124,0.025510063394904137,0.10308600962162018,0.0,1.0,0.0008039282984100282,0.02732047624886036,0,-0.07389162480831146,0.07500000298023224,0.0011207856005057693,0.015101872384548187,-0.9788332581520081,0.9999969601631165,0.0005150755750946701,0.14606033265590668,0.9504484953703703,0.04955150462962963,0,0
L_shape_train_0040,train,L-shape,0.0,0.8629229664802551,0.009547257795929909,0.05466818809509277,0.0,1.0,0.0007673751679249108,0.025210190564393997,0,-0.07389162480831146,0.07500000298023224,0.0010475703747943044,0.012513553723692894,-0.9788332581520081,0.9999969601631165,0.00011147434270242229,0.1141788437962532,0.9703414351851852,0.029658564814814815,0,0
L_shape_train_0041,train,L-shape,0.0,0.8747643828392029,0.0227531585842371,0.08540555834770203,0.0,1.0,0.0029454955365508795,0.05031728744506836,0,-0.07411286234855652,0.07500000298023224,0.0006877243285998702,0.01713651977479458,-0.9820112586021423,0.9999969601631165,0.0031298580579459667,0.1646977961063385,0.9381510416666666,0.061848958333333336,0,0
L_shape_train_0042,train,L-shape,0.0,0.8651671409606934,0.005071177612990141,0.031148377805948257,0.0,1.0,0.0009812789503484964,0.028942320495843887,0,-0.07000000774860382,0.008823797106742859,-0.0025627445429563522,0.010237330570816994,-0.998612105846405,0.999998927116394,0.003139978740364313,0.1638248711824417,0.9424913194444444,0.05750868055555555,0,0
L_shape_train_0043,train,L-shape,0.0,0.8562215566635132,0.005457261111587286,0.024696175009012222,0.0,1.0,0.0030302295926958323,0.05013429373502731,0,-0.07483351975679398,0.07500000298023224,0.0017512827180325985,0.015574516728520393,-0.9993054270744324,0.9999994039535522,0.004808727651834488,0.17316341400146484,0.9269386574074074,0.07306134259259259,0,0
L_shape_train_0044,train,L-shape,0.0,0.8326103091239929,0.002021460561081767,0.015627479180693626,0.0,1.0,0.000752487510908395,0.025671442970633507,0,-0.07361538708209991,0.0747220367193222,-0.0020614592358469963,0.010297263972461224,-0.9991823434829712,0.9999964833259583,-0.0020906482823193073,0.13526086509227753,0.9591290509259259,0.04087094907407408,0,0
L_shape_train_0045,train,L-shape,0.0,0.8699305653572083,0.012600894086062908,0.06627470999956131,0.0,1.0,0.0007815174176357687,0.025657186284661293,0,-0.024900048971176147,0.062249839305877686,0.001250989269465208,0.00781544391065836,-0.9943734407424927,0.9766571521759033,-0.0003551284607965499,0.15077200531959534,0.9493634259259259,0.05063657407407408,0,0
L_shape_train_0046,train,L-shape,0.0,0.861727237701416,0.016717614606022835,0.07376207411289215,0.0,1.0,0.001000155578367412,0.028633825480937958,0,-0.07483351975679398,0.07500000298023224,-0.0008284035720862448,0.014799355529248714,-0.9993054270744324,0.9999994039535522,0.004495784640312195,0.14211422204971313,0.9555121527777778,0.044487847222222224,0,0
L_shape_train_0047,train,L-shape,0.0,0.9293930530548096,0.01186676137149334,0.05694587156176567,0.0,1.0,0.0020979137625545263,0.043676018714904785,0,-0.07411286234855652,0.0747220367193222,0.002015535021200776,0.014129377901554108,-0.9820112586021423,0.9999969601631165,0.0012201291974633932,0.14245890080928802,0.9526186342592593,0.04738136574074074,0,0
L_shape_train_0048,train,L-shape,0.0,0.9151232242584229,0.016698269173502922,0.07032117992639542,0.0,1.0,0.0011772209545597434,0.032687652856111526,0,-0.07494446635246277,0.07499998807907104,0.0026295725256204605,0.01458087656646967,-0.9943734407424927,0.9999969601631165,-0.001334313303232193,0.15816879272460938,0.9403211805555556,0.05967881944444445,0,0
L_shape_train_0049,train,L-shape,0.0,0.8768422603607178,0.018842970952391624,0.07591943442821503,0.0,1.0,0.0031327849719673395,0.05177413299679756,0,-0.07483351975679398,0.07500000298023224,-0.0036871538031846285,0.01302235946059227,-0.9913396239280701,0.999998927116394,0.0009579732432030141,0.1783706396818161,0.9287471064814815,0.07125289351851852,0,0
L_shape_train_0050,train,L-shape,0.0,0.9589741230010986,0.014015228487551212,0.08662066608667374,0.0,1.0,0.0006693967152386904,0.024914976209402084,0,-0.07411286234855652,0.07500000298023224,4.2198709707008675e-05,0.011503095738589764,-0.9820112586021423,0.997345507144928,0.0020503124687820673,0.10724356025457382,0.9772135416666666,0.022786458333333332,0,0
L_shape_train_0051,train,L-shape,0.0,1.0,0.005577430594712496,0.044288743287324905,0.0,0.983739972114563,0.0005342155345715582,0.022213902324438095,0,-0.0650000050663948,0.0,-0.0013964059762656689,0.007706306874752045,-0.9745883345603943,0.999998927116394,0.0007377789588645101,0.11644714325666428,0.970703125,0.029296875,0,0
L_shape_train_0052,train,L-shape,0.0,0.9156309366226196,0.016480039805173874,0.07781766355037689,0.0,1.0,0.0011474330676719546,0.031873781234025955,0,-0.07494446635246277,0.07499998807907104,0.0005986675387248397,0.015044662170112133,-0.9820112586021423,0.9999969601631165,0.006289770361036062,0.14595066010951996,0.9508101851851852,0.04918981481481482,0,0
L_shape_train_0053,train,L-shape,0.0,0.8124902248382568,0.006037256680428982,0.036732327193021774,0.0,1.0,0.0016158615471795201,0.0367814302444458,0,-0.07405753433704376,0.0747220367193222,-0.0015276109334081411,0.011462943628430367,-0.9788332581520081,0.9999964833259583,-0.00029934756457805634,0.12561526894569397,0.9652777777777778,0.034722222222222224,0,0
L_shape_train_0054,train,L-shape,0.0,0.9164928793907166,0.021357271820306778,0.09708566218614578,0.0,1.0,0.0020118984393775463,0.04251766949892044,0,-0.07483351975679398,0.07500000298023224,0.0016472891438752413,0.013661024160683155,-0.9993054270744324,0.9999994039535522,0.0054382020607590675,0.13206690549850464,0.9609375,0.0390625,0,0
L_shape_train_0055,train,L-shape,0.0,0.8634997010231018,0.010440520942211151,0.05611034855246544,0.0,1.0,0.0006132429116405547,0.02292858436703682,0,-0.07372584939002991,0.07410933077335358,0.0021160643082112074,0.011593066155910492,-0.966776430606842,0.9999969601631165,0.0018906777258962393,0.1336822211742401,0.9594907407407407,0.04050925925925926,0,0
L_shape_train_0056,train,L-shape,0.0,0.8392288684844971,0.004406619351357222,0.02300676703453064,0.0,1.0,0.002341250889003277,0.04338572174310684,0,-0.07411286234855652,0.07500000298023224,-0.0020516107324510813,0.015100778080523014,-0.9991823434829712,0.9999964833259583,0.0002695962321013212,0.16350184381008148,0.9417679398148148,0.05823206018518518,0,0
L_shape_train_0057,train,L-shape,0.0,1.0,0.013503671623766422,0.06334616243839264,0.0,0.9984899759292603,0.0008080124389380217,0.02643600106239319,0,-0.07483351975679398,0.07500000298023224,-0.0014504820574074984,0.01317344605922699,-0.9993054270744324,0.999998927116394,0.0019044694490730762,0.14938466250896454,0.9508101851851852,0.04918981481481482,0,0
L_shape_train_0058,train,L-shape,0.0,0.8491170406341553,0.02103446237742901,0.08844119310379028,0.0,1.0,0.0008323176298290491,0.02630809135735035,0,-0.07483351975679398,0.07500000298023224,-0.0012725993292406201,0.014831144362688065,-0.9993054270744324,0.9999994039535522,0.001988603500649333,0.14511997997760773,0.951171875,0.048828125,0,0
L_shape_train_0059,train,L-shape,0.0,1.0,0.028594983741641045,0.10728828608989716,0.0,0.9906529784202576,0.0030209345277398825,0.05137180536985397,0,-0.07438972592353821,0.0747220367193222,-0.0010028599062934518,0.01702994480729103,-0.9820112586021423,0.9999964833259583,0.0002007392031373456,0.16605044901371002,0.9406828703703703,0.05931712962962963,0,0
L_shape_train_0060,train,L-shape,0.0,0.8430289030075073,0.010843027383089066,0.06192406639456749,0.0,1.0,0.0024564131163060665,0.043918635696172714,0,-0.04264545440673828,0.03768323361873627,-0.00012045699986629188,0.00433144299313426,-0.998612105846405,0.9766644239425659,0.0017367696855217218,0.1405239999294281,0.9576822916666666,0.042317708333333336,0,0
L_shape_train_0061,train,L-shape,0.0,0.834477961063385,0.010007352568209171,0.05112438648939133,0.0,1.0,0.001996462233364582,0.041648879647254944,0,-0.07433627545833588,0.07433034479618073,-0.001969340955838561,0.011217358522117138,-0.9993054270744324,0.999998927116394,0.002667972818017006,0.13704414665699005,0.9569589120370371,0.043041087962962965,0,0
L_shape_train_0062,train,L-shape,0.0,0.8291014432907104,0.004250353667885065,0.02802853472530842,0.0,1.0,0.0009340801043435931,0.02761734463274479,0,-0.07494446635246277,0.07499998807907104,-0.002417951822280884,0.011051428504288197,-0.9928953647613525,0.9999964833259583,0.00030019093537703156,0.1369844377040863,0.9591290509259259,0.04087094907407408,0,0
L_shape_train_0063,train,L-shape,0.0,1.0,0.015021059662103653,0.07688342034816742,0.0,0.9982270002365112,0.0029203039593994617,0.051228273659944534,0,-0.05000000447034836,0.041637688875198364,-0.00040935544529929757,0.007576222065836191,-0.9913396239280701,0.999998927116394,-0.00022478339087683707,0.16610124707221985,0.9377893518518519,0.06221064814814815,0,0
L_shape_train_0064,train,L-shape,0.0,0.8352348804473877,0.01171852182596922,0.06228996813297272,0.0,1.0,0.0007851075497455895,0.02570173889398575,0,-0.07483351975679398,0.07500000298023224,0.0010827662190422416,0.012255296111106873,-0.9993054270744324,0.9999994039535522,0.0032808692194521427,0.11809980869293213,0.9685329861111112,0.03146701388888889,0,0
L_shape_train_0065,train,L-shape,0.0,0.8464304208755493,0.004204045049846172,0.027019189670681953,0.0,1.0,0.0005180383450351655,0.020468425005674362,0,-0.07411286234855652,0.0747220367193222,-0.0014438944635912776,0.011030450463294983,-0.9820112586021423,0.997345507144928,-0.0008523232536390424,0.11388323456048965,0.9688946759259259,0.031105324074074073,0,0
L_shape_train_0066,train,L-shape,0.0,0.8937916159629822,0.019617918878793716,0.08463996648788452,0.0,1.0,0.002679522382095456,0.04779796674847603,0,-0.07384227216243744,0.07500000298023224,-0.0002216339053120464,0.014572970569133759,-0.9993054270744324,0.9999994039535522,0.0036618481390178204,0.13969877362251282,0.9580439814814815,0.04195601851851852,0,0
L_shape_train_0067,train,L-shape,0.0,0.9290580153465271,0.006210103165358305,0.05111432820558548,0.0,1.0,0.0005729682161472738,0.022536249831318855,0,-0.030000008642673492,0.032482877373695374,3.794802614720538e-05,0.0038353633135557175,-0.9607370495796204,0.9766571521759033,0.0015417379327118397,0.11839132755994797,0.9685329861111112,0.03146701388888889,0,0
L_shape_train_0068,train,L-shape,0.0,0.943812906742096,0.008710290305316448,0.05431557819247246,0.0,1.0,0.0007844205247238278,0.02669716440141201,0,0.0,0.06840328872203827,0.0014569011982530355,0.007973329164087772,-0.9943734407424927,0.9421225190162659,-0.0003984787908848375,0.11242576688528061,0.970703125,0.029296875,0,0
L_shape_train_0069,train,L-shape,0.0,0.8850614428520203,0.009403057396411896,0.052723195403814316,0.0,1.0,0.002148183062672615,0.04187547415494919,0,-0.019137486815452576,0.05573040246963501,0.0012187652755528688,0.006482933182269335,-0.998612105846405,0.9571169018745422,-0.002880723448470235,0.14898596704006195,0.9464699074074074,0.053530092592592594,0,0
L_shape_train_0070,train,L-shape,0.0,0.9455790519714355,0.019700685515999794,0.08529030531644821,0.0,1.0,0.0026218676939606667,0.04823353514075279,0,-0.07494446635246277,0.07499998807907104,0.0012668956769630313,0.014372359961271286,-0.9820112586021423,0.9999969601631165,0.0004512864979915321,0.14999783039093018,0.9461082175925926,0.053891782407407406,0,0
L_shape_train_0071,train,L-shape,0.0,0.8949539065361023,0.017238736152648926,0.07938243448734283,0.0,1.0,0.000700978678651154,0.024960501119494438,0,-0.07494446635246277,0.07499998807907104,-0.001496240496635437,0.014366114512085915,-0.9928953647613525,0.9999964833259583,0.0003867789637297392,0.13507643342018127,0.9573206018518519,0.04267939814814815,0,0
L_shape_train_0072,train,L-shape,0.0,0.8791842460632324,0.011246954090893269,0.06316842138767242,0.0,1.0,0.0006910745869390666,0.024542592465877533,0,-0.07483351975679398,0.07500000298023224,-0.0016378327272832394,0.01272705290466547,-0.9993054270744324,0.999998927116394,0.0018053182866424322,0.11998569965362549,0.9667245370370371,0.033275462962962965,0,0
L_shape_train_0073,train,L-shape,0.0,0.8442401885986328,0.014773517847061157,0.07039745151996613,0.0,1.0,0.0019111172296106815,0.03889106586575508,0,-0.07384227216243744,0.07500000298023224,-0.0005857530049979687,0.014383306726813316,-0.9993054270744324,0.9999994039535522,0.003267786232754588,0.14276403188705444,0.9565972222222222,0.043402777777777776,0,0
L_shape_train_0074,train,L-shape,0.0,0.8964083194732666,0.007790721487253904,0.03622027859091759,0.0,1.0,0.0012256650952622294,0.03240104764699936,0,-0.07438972592353821,0.0747220367193222,-0.0021621326450258493,0.013741702772676945,-0.994807243347168,0.9999964833259583,-0.001380736124701798,0.156437486410141,0.9446614583333334,0.055338541666666664,0,0
L_shape_train_0075,train,L-shape,0.0,0.8141983151435852,0.0068468935787677765,0.03984544426202774,0.0,1.0,0.0021712244488298893,0.042236510664224625,0,-0.07384227216243744,0.07433034479618073,-0.002125974278897047,0.010220156982541084,-0.9993054270744324,0.999998927116394,0.0015078901778906584,0.15457740426063538,0.9493634259259259,0.05063657407407408,0,0
L_shape_train_0076,train,L-shape,0.0,0.8746205568313599,0.02105158194899559,0.08301939815282822,0.0,1.0,0.0025961333885788918,0.04685400053858757,0,-0.07494446635246277,0.07499998807907104,0.0022918761242181063,0.014887499623000622,-0.9820112586021423,0.9999969601631165,0.0002988950873259455,0.15020529925823212,0.9435763888888888,0.05642361111111111,0,0
L_shape_train_0077,train,L-shape,0.0,0.9002739787101746,0.010691500268876553,0.05931669473648071,0.0,1.0,0.0005891135660931468,0.023176876828074455,0,-0.07438972592353821,0.0747220367193222,-0.0016692203935235739,0.011740915477275848,-0.9788332581520081,0.9999964833259583,0.001111196237616241,0.1151101291179657,0.9692563657407407,0.03074363425925926,0,0
L_shape_train_0078,train,L-shape,0.0,0.8819158673286438,0.01791788451373577,0.07866894453763962,0.0,1.0,0.002118913922458887,0.04236731305718422,0,-0.07494446635246277,0.07499998807907104,0.001109427772462368,0.01521020196378231,-0.9820112586021423,0.9999969601631165,0.006141143850982189,0.14692369103431702,0.9490017361111112,0.05099826388888889,0,0
L_shape_train_0079,train,L-shape,0.0,0.844409167766571,0.007943077944219112,0.05100978910923004,0.0,1.0,0.0005491120391525328,0.02159705013036728,0,-0.0650000050663948,0.0,-0.0017900714883580804,0.008922274224460125,-0.9913396239280701,0.999998927116394,0.0019433354027569294,0.11780541390180588,0.9685329861111112,0.03146701388888889,0,0
L_shape_train_0080,train,L-shape,0.0,0.9478798508644104,0.006105165928602219,0.03107510879635811,0.0,1.0,0.0032137541566044092,0.055068835616111755,0,-0.07411286234855652,0.07500000298023224,-0.0016215526266023517,0.014388740994036198,-0.9991823434829712,0.9999964833259583,-0.0008331590797752142,0.14663034677505493,0.9540653935185185,0.04593460648148148,0,0
L_shape_train_0081,train,L-shape,0.0,0.8702530860900879,0.012011883780360222,0.0544499009847641,0.0,1.0,0.000776136526837945,0.02552412450313568,0,-0.07384227216243744,0.07500000298023224,-0.0017880386440083385,0.013695613481104374,-0.9993054270744324,0.999998927116394,0.004325211979448795,0.15849047899246216,0.9461082175925926,0.053891782407407406,0,0
L_shape_train_0082,train,L-shape,0.0,0.809054970741272,0.0033497391268610954,0.032892074435949326,0.0,1.0,0.0006060614250600338,0.02172021009027958,0,-0.040000006556510925,0.010078102350234985,-0.0005632697721011937,0.003981162793934345,-0.9913396239280701,0.9766571521759033,0.0013125856639817357,0.10477501899003983,0.9739583333333334,0.026041666666666668,0,0
L_shape_train_0083,train,L-shape,0.0,0.9026851654052734,0.023194193840026855,0.08864894509315491,0.0,1.0,0.0028113971929997206,0.0495593324303627,0,-0.07438972592353821,0.0747220367193222,0.0004477782640606165,0.016478102654218674,-0.9943734407424927,0.9999964833259583,-0.0009085468482226133,0.17141376435756683,0.931640625,0.068359375,0,0
