sample_id,split,family,X_ref3_min,X_ref3_max,X_ref3_mean,X_ref3_std,X_ref3_nan_count,X_ref3_inf_count,GT_min,GT_max,GT_mean,GT_std,GT_nan_count,GT_inf_count,delta_rho_min,delta_rho_max,delta_rho_mean,delta_rho_std,delta_rho_nan_count,delta_rho_inf_count,Pcyc_min,Pcyc_max,Pcyc_mean,Pcyc_std,Pcyc_nan_count,Pcyc_inf_count,Pcyc_abs_le_0p25_ratio,Pcyc_abs_gt_0p25_ratio,support_alignment_iou_ref3_vs_gt,shell_boundary_voxel_count
cross_train_0056,train,cross,0.0,0.8614547848701477,0.014205983346444016,0.07156654603890242,0,0,0.0,1.0,0.0008777131162652815,0.026882439900764173,0,0,-0.07477790117263794,0.07455511391162872,0.0014482864709053603,0.01319383282149862,0,0,-0.9820112586021423,0.964989185333252,0.0012811945865804672,0.1294154007807353,0,0,0.9605034722222222,0.039496527777777776,0.02112676056338028,264
cross_train_0057,train,cross,0.0,0.878848135471344,0.02102553636557416,0.08133611567575554,0,0,0.0,1.0,0.0026134295880587567,0.0469608739410441,0,0,-0.07483351975679398,0.07500000298023224,0.0016982027025531149,0.015734386060127593,0,0,-0.9993054270744324,0.9999994039535522,0.005999606454376287,0.15512524268160136,0,0,0.9470486111111112,0.05295138888888889,0.04291417165668663,360
cross_train_0058,train,cross,0.0,0.9171669483184814,0.012225176662333845,0.06999399819755074,0,0,0.0,1.0,0.0017524932778474908,0.03912556548548569,0,0,-0.07367832213640213,0.07500000298023224,-0.0010189811744365012,0.011517173081518594,0,0,-0.956943690776825,0.999998927116394,0.0008867610498176267,0.10792400432071966,0,0,0.9748263888888888,0.025173611111111112,0.05785123966942149,186
cross_train_0059,train,cross,0.0,0.9300240874290466,0.009675996181175395,0.0474160074014789,0,0,0.0,1.0,0.003230014854731659,0.05284464828633806,0,0,-0.07438972592353821,0.0747220516204834,-0.002681824359266708,0.013040498069136786,0,0,-0.9788332581520081,0.9999964833259583,-0.0010002197959693149,0.1561512600780364,0,0,0.9448784722222222,0.055121527777777776,0.05808080808080808,192
cross_train_0060,train,cross,0.0,0.9216598868370056,0.023004979322574098,0.08787625096308624,0,0,0.0,1.0,0.0035969661246916212,0.05533237847497076,0,0,-0.07483351975679398,0.07500000298023224,-0.0007240355286436776,0.01690586389144487,0,0,-0.9993054270744324,0.9999994039535522,0.00461731947426516,0.16441567750254688,0,0,0.9383680555555556,0.06163194444444445,0.05150976909413854,360
cross_train_0061,train,cross,0.0,0.8878322243690491,0.013463187267967037,0.06289206827551547,0,0,0.0,1.0,0.0007290523585483983,0.02494916875322644,0,0,-0.0019290745258331299,0.07388612627983093,0.0026368498478809167,0.010647736264850148,0,0,-0.9943807125091553,0.9640410542488098,-0.00406301880785678,0.15215810708606928,0,0,0.9435763888888888,0.05642361111111111,0.012077294685990338,54
cross_train_0062,train,cross,0.0,0.8633543252944946,0.004693119328277573,0.03466266109353345,0,0,0.0,1.0,0.0020280560237114077,0.04166884591587455,0,0,-0.06478734314441681,0.0,-0.001630823017977592,0.00836118937226496,0,0,-0.9928953647613525,0.9973381757736206,0.0006895221219262263,0.12353517439686247,0,0,0.9674479166666666,0.032552083333333336,0.08516483516483517,0
cross_train_0063,train,cross,0.0,0.8576446771621704,0.011778825787427262,0.05637361324172576,0,0,0.0,1.0,0.002021186437492293,0.041640641229210205,0,0,-0.0650000050663948,0.00692354142665863,-0.0021759803542712084,0.009224560929680601,0,0,-0.9913396239280701,0.999998927116394,0.00252133689840169,0.1575367674707423,0,0,0.9427083333333334,0.057291666666666664,0.03686635944700461,6
cross_train_0064,train,cross,0.0,0.851050078868866,0.011801348791238895,0.06265727375945647,0,0,0.0,1.0,0.0008087322823013421,0.026440207810497322,0,0,-0.07384227216243744,0.07382411509752274,-0.002145935131314521,0.010320581320427314,0,0,-0.9993054270744324,0.999998927116394,-0.00015091237340432903,0.12995366536115016,0,0,0.9605034722222222,0.039496527777777776,0.019461077844311378,72
cross_train_0065,train,cross,0.0,0.8312047123908997,0.01248768998684008,0.062656474277593,0,0,0.0,1.0,0.0007376203710144317,0.02433126880969904,0,0,-0.07411287724971771,0.0747220516204834,0.0022221613972861734,0.011623511092346632,0,0,-0.9667691588401794,0.9999969601631165,0.0022289145017566625,0.13064470267855716,0,0,0.9600694444444444,0.03993055555555555,0.017069701280227598,138
cross_train_0066,train,cross,0.0,0.8031483292579651,0.0058425347268751095,0.03864786004535248,0,0,0.0,1.0,0.0007967478250739751,0.024581200170472623,0,0,-0.01961594820022583,0.058086514472961426,0.0012426292523741722,0.006562061332438019,0,0,-0.998612105846405,0.9999969601631165,-0.000439183811573053,0.14670285936279387,0,0,0.9526909722222222,0.047309027777777776,0.03303964757709251,0
cross_train_0067,train,cross,0.0,0.9701023697853088,0.019124942417167605,0.08595629237423358,0,0,0.0,1.0,0.003443306816431383,0.055693714180174755,0,0,-0.07221826165914536,0.07500000298023224,-0.002451217536064279,0.012065180554544534,0,0,-0.956943690776825,0.999998927116394,0.0009122504545505055,0.15657107855180014,0,0,0.9409722222222222,0.059027777777777776,0.05430327868852459,126
cross_train_0068,train,cross,0.0,0.8430352807044983,0.0017879909615590736,0.016825545129139693,0,0,0.0,1.0,0.0010198494635039457,0.030036034267168846,0,0,-0.07361538708209991,0.0747220516204834,-0.0020644692704081535,0.01046966394430636,0,0,-0.9820112586021423,0.9999964833259583,0.000865041511537533,0.138860614120502,0,0,0.9552951388888888,0.04470486111111111,0.02112676056338028,90
cross_train_0069,train,cross,0.0,1.0,0.013389723324718472,0.06364139365406363,0,0,0.0,0.9385579824447632,0.002689734946384474,0.047324804335952084,0,0,-0.07000000774860382,0.0023154616355895996,-0.002525680345974656,0.010287799832353351,0,0,-0.9913396239280701,0.999998927116394,0.003117686737419313,0.1583498763665451,0,0,0.9431423611111112,0.05685763888888889,0.05238095238095238,42
cross_train_0070,train,cross,0.0,0.9328819513320923,0.01784725643706561,0.07518934503853424,0,0,0.0,1.0,0.0029686917249044337,0.05051653087719594,0,0,-0.07483351975679398,0.07500000298023224,-0.002019321859633136,0.015468078823416668,0,0,-0.9993054270744324,0.999998927116394,0.0016675900361507148,0.1584930089248927,0,0,0.9396701388888888,0.06032986111111111,0.04524033930254477,306
cross_train_0071,train,cross,0.0,0.8617933988571167,0.014917425874382726,0.06069829011074065,0,0,0.0,1.0,0.003093192526311786,0.05078753713882704,0,0,-0.07389162480831146,0.07499998807907104,-0.0008589662417458991,0.016217266375396173,0,0,-0.9986152648925781,0.9772876501083374,-0.0010271987561686223,0.15149248757419417,0,0,0.9474826388888888,0.05251736111111111,0.05311542390194075,372
cross_train_0072,train,cross,0.0,0.9275543093681335,0.014344399508074814,0.08084247088588904,0,0,0.0,1.0,0.0015354017356272649,0.03645921855962886,0,0,-0.07494446635246277,0.07499998807907104,0.0007743506834635304,0.013003838379717896,0,0,-0.9820112586021423,0.9999969601631165,-0.0014375859022948134,0.11276513957499647,0,0,0.9704861111111112,0.029513888888888888,0.04317789291882556,264
cross_train_0073,train,cross,0.0,0.8330674767494202,0.011312929586421416,0.06051948252226235,0,0,0.0,1.0,0.0015586800355878142,0.03611279823796125,0,0,-0.07483351975679398,0.07500000298023224,-0.0016374421959173763,0.013175939695496687,0,0,-0.9745907783508301,0.999998927116394,0.0037211037229604293,0.12532646794312033,0,0,0.9639756944444444,0.03602430555555555,0.03687943262411347,258
cross_train_0074,train,cross,0.0,0.8179196119308472,0.01462171229458262,0.06415533485974938,0,0,0.0,1.0,0.0026719255234908174,0.04540124281636461,0,0,-0.07411287724971771,0.07499998807907104,0.0021029174806446666,0.01440201539991715,0,0,-0.9667691588401794,0.9999969601631165,0.006404498454584327,0.15409578215764638,0,0,0.9479166666666666,0.052083333333333336,0.05168776371308017,270
cross_train_0075,train,cross,0.0,0.8129050731658936,0.011272138226927466,0.05282713380019778,0,0,0.0,1.0,0.002569075652260195,0.04540428529442965,0,0,-0.008490294218063354,0.07499998807907104,0.0024978109997593695,0.01022029230977061,0,0,-0.9667691588401794,0.9999969601631165,-0.00031255421264278184,0.15138635127900837,0,0,0.9435763888888888,0.05642361111111111,0.052878965922444184,48
cross_train_0076,train,cross,0.0,0.9695023894309998,0.009567943097796093,0.058332360532380674,0,0,0.0,1.0,0.0015263240137654874,0.03683464915434738,0,0,-0.0650000050663948,0.0,-0.0016420324455894944,0.008402976548651636,0,0,-0.9745907783508301,0.999998927116394,0.001609578951805209,0.12317157592732388,0,0,0.9678819444444444,0.03211805555555555,0.041666666666666664,6
cross_train_0077,train,cross,0.0,0.8446781039237976,0.015014346598305835,0.07241861077867158,0,0,0.0,1.0,0.0008932782544030084,0.027266344188195398,0,0,-0.07411287724971771,0.0747220516204834,0.00011896079457882378,0.01428097779911305,0,0,-0.9820112586021423,0.9969497919082642,0.0009025344262328064,0.13280328419413673,0,0,0.9631076388888888,0.03689236111111111,0.0211864406779661,294
cross_train_0078,train,cross,0.0,0.925178050994873,0.010301504277621191,0.050247179105459214,0,0,0.0,1.0,0.001278442015905899,0.033722737567279296,0,0,-0.07344979047775269,0.0747220516204834,0.002848668185631848,0.011417318663925924,0,0,-0.998612105846405,0.9640410542488098,-0.001244641449324667,0.1671409616732273,0,0,0.9353298611111112,0.0646701388888889,0.022756005056890013,90
cross_train_0079,train,cross,0.0,0.9267754554748535,0.011181507956490788,0.061479661315697307,0,0,0.0,1.0,0.002253688850302111,0.04272813245913882,0,0,-0.005000010132789612,0.057966336607933044,0.001912783184606168,0.008465210800257392,0,0,-0.9712616205215454,0.9999969601631165,0.0014080006885706098,0.15729237086980416,0,0,0.9435763888888888,0.05642361111111111,0.05803571428571429,0
cross_train_0080,train,cross,0.0,0.9329280257225037,0.010472261899697818,0.05180676819930499,0,0,0.0,1.0,0.002293072916843273,0.045072649325319784,0,0,-0.07477790117263794,0.07461076974868774,-0.0021720523493260974,0.01388266451472836,0,0,-0.9928953647613525,0.9999964833259583,0.0008559981538888274,0.1397133999427641,0,0,0.9552951388888888,0.04470486111111111,0.04742547425474255,276
cross_train_0081,train,cross,0.0,0.9292600750923157,0.015188595783574446,0.07406337259358665,0,0,0.0,1.0,0.0008986081315756396,0.02829804624946809,0,0,-0.07438972592353821,0.0747220516204834,0.0006276799314137963,0.014078146862787952,0,0,-0.9820112586021423,0.9640410542488098,0.0005383254517962794,0.1325367463763109,0,0,0.9609375,0.0390625,0.019580419580419582,276
cross_train_0082,train,cross,0.0,0.8387601375579834,0.007901131736700874,0.050851063632240234,0,0,0.0,1.0,0.0018143761704710346,0.03911383624561002,0,0,-0.07483351975679398,0.07500000298023224,-0.0022193059881424736,0.011117296938455002,0,0,-0.9745907783508301,0.999998927116394,-4.733910706515113e-05,0.11359456496701968,0,0,0.9704861111111112,0.029513888888888888,0.05628517823639775,126
cross_train_0083,train,cross,0.0,0.946223258972168,0.025474396871787677,0.10414182727551234,0,0,0.0,1.0,0.002110927335538522,0.04333756207646218,0,0,-0.07494446635246277,0.07461076974868774,-0.0004285553263293372,0.016111935545744496,0,0,-0.9820112586021423,0.9973381757736206,-0.002690971153495209,0.153804957585534,0,0,0.9453125,0.0546875,0.033099297893681046,318
cross_train_0084,train,cross,0.0,0.8373953700065613,0.005571158574799416,0.03726781720339049,0,0,0.0,1.0,0.0008839993366833638,0.027106331437035877,0,0,-0.043112218379974365,0.02066047489643097,-0.0006976451582482292,0.0045088993384996764,0,0,-0.998612105846405,0.9766644239425659,0.001999915161326903,0.14043931581151084,0,0,0.9583333333333334,0.041666666666666664,0.03496503496503497,0
cross_train_0085,train,cross,0.0,0.9429692029953003,0.00989303833985231,0.0610974105005055,0,0,0.0,1.0,0.0008908435616090342,0.027332901171820308,0,0,-0.040000006556510925,0.02585504949092865,-0.0005827414764401814,0.005441976721724543,0,0,-0.9913396239280701,0.9766644239425659,0.0019042173937325263,0.15702199223707103,0,0,0.9453125,0.0546875,0.027932960893854747,0
cross_train_0086,train,cross,0.0,0.8744133114814758,0.01598792883977593,0.07008612315512637,0,0,0.0,1.0,0.0033953264096958768,0.05298091155398772,0,0,-0.07494446635246277,0.07499998807907104,-0.0008722101402882901,0.01719131062863786,0,0,-0.9928953647613525,0.9999969601631165,-0.003647171851702701,0.15907458078168432,0,0,0.9388020833333334,0.061197916666666664,0.05632411067193676,360
cross_train_0087,train,cross,0.0,0.9572803974151611,0.009197009932769881,0.05965662656539855,0,0,0.0,1.0,0.0007334369691778664,0.02604892596832583,0,0,-0.07483351975679398,0.07500000298023224,-0.0011931432915541034,0.01133736840244868,0,0,-0.9993054270744324,0.999998927116394,0.001501358861585484,0.10353098608823436,0,0,0.9765625,0.0234375,0.023206751054852322,198
cross_train_0088,train,cross,0.0,0.9332144856452942,0.013201805216418186,0.06423197196539839,0,0,0.0,1.0,0.003569892340305227,0.05706874636466651,0,0,-0.05447514355182648,0.03768323361873627,-0.000591163539663992,0.0062258815236694715,0,0,-0.998612105846405,0.9766644239425659,0.0015022954945986082,0.16849878443831978,0,0,0.9401041666666666,0.059895833333333336,0.06675062972292191,0
cross_train_0089,train,cross,0.0,0.9261669516563416,0.017655389036109328,0.07456544339789886,0,0,0.0,1.0,0.0009734283925758468,0.029728326942573033,0,0,-0.07411287724971771,0.0747220516204834,0.001099610875826329,0.01595021641042044,0,0,-0.9820112586021423,0.9969497919082642,0.0006126635041962598,0.15681312530932268,0,0,0.9470486111111112,0.05295138888888889,0.015384615384615385,342
cross_train_0090,train,cross,0.0,0.8976088762283325,0.015246002810036534,0.06253390715471079,0,0,0.0,1.0,0.00288708937889034,0.04935663390291071,0,0,-0.07411287724971771,0.0747220516204834,0.001462222477938566,0.016314066777712855,0,0,-0.9820112586021423,0.9999969601631165,-0.000988785282869584,0.1681568174335059,0,0,0.9375,0.0625,0.04411764705882353,342
cross_train_0091,train,cross,0.0,0.853553295135498,0.012747875845451307,0.06199409901754367,0,0,0.0,1.0,0.002435148525465694,0.046099326698702404,0,0,-0.07483351975679398,0.07500000298023224,-0.0019530331434604402,0.0149987959819361,0,0,-0.9993054270744324,0.999998927116394,0.0009103969439618393,0.14703986902806926,0,0,0.9500868055555556,0.04991319444444445,0.04112554112554113,306
cross_train_0092,train,cross,0.0,0.8770252466201782,0.013501627104570044,0.06760702728731939,0,0,0.0,1.0,0.0023688115438239444,0.04586314271863414,0,0,-0.07411287724971771,0.0747220516204834,0.0016395770621279047,0.012219258815930735,0,0,-0.9667691588401794,0.9932713508605957,0.003337362457892191,0.12913636459187255,0,0,0.9613715277777778,0.038628472222222224,0.05401459854014599,204
cross_train_0093,train,cross,0.0,0.92612224817276,0.01355321245163968,0.059577209682639846,0,0,0.0,1.0,0.0033323899929032282,0.05402345783402749,0,0,-0.07384227216243744,0.07500000298023224,-0.002401991883137574,0.013573223754092834,0,0,-0.9993054270744324,0.999998927116394,0.0009866104620515318,0.15456250249496656,0,0,0.9466145833333334,0.053385416666666664,0.05555555555555555,198
cross_train_0094,train,cross,0.0,0.959896445274353,0.013321657916296518,0.06735032024048149,0,0,0.0,1.0,0.002789316375532912,0.049098959245331336,0,0,-0.07483351975679398,0.07500000298023224,-0.0012582918991231257,0.014308913395915916,0,0,-0.9993054270744324,0.999998927116394,-0.0024253227679259404,0.137085111973766,0,0,0.95703125,0.04296875,0.05309734513274336,276
cross_train_0095,train,cross,0.0,0.9730948805809021,0.00557164008813305,0.037013424679794855,0,0,0.0,1.0,0.0006220977693037303,0.023318069693824998,0,0,-0.07405753433704376,0.0,-0.0016518023654094173,0.008985296680592923,0,0,-0.9820112586021423,0.9932713508605957,-0.0002804171263051103,0.1074361500589798,0,0,0.9709201388888888,0.029079861111111112,0.02127659574468085,42
cross_train_0096,train,cross,0.0,0.8567042350769043,0.011703343908165052,0.05577684992455504,0,0,0.0,1.0,0.002992869997224598,0.050372725658952705,0,0,-0.0650000050663948,0.00692354142665863,-0.002567799768358883,0.010038365276351007,0,0,-0.9913396239280701,0.999998927116394,0.0028399770009046835,0.1695771388850586,0,0,0.9340277777777778,0.06597222222222222,0.04945054945054945,6
cross_train_0097,train,cross,0.0,0.92221999168396,0.005653051522804836,0.04213101145582913,0,0,0.0,1.0,0.0007030739906002526,0.02502013009480598,0,0,-0.0493769496679306,0.005322247743606567,-0.0007586244286762343,0.004651952976528062,0,0,-0.950625479221344,0.9766644239425659,0.002595288680620595,0.1067624585851258,0,0,0.9743923611111112,0.025607638888888888,0.027777777777777776,0
cross_train_0098,train,cross,0.0,0.8190202713012695,0.018588029425936164,0.07797630353289176,0,0,0.0,1.0,0.00240093268264361,0.04342940719438271,0,0,-0.07389162480831146,0.07499998807907104,0.0013510986464098096,0.01552558551642943,0,0,-0.9788332581520081,0.9999969601631165,-0.0008904760886960301,0.14847014029389552,0,0,0.9483506944444444,0.05164930555555555,0.0441025641025641,336
cross_train_0099,train,cross,0.0,0.8941792845726013,0.007538547524577384,0.04463358404530546,0,0,0.0,1.0,0.000858078878890309,0.027102448582338352,0,0,-0.06097753345966339,0.009452179074287415,-0.0013023764186073095,0.006611732692317547,0,0,-0.956943690776825,0.999998927116394,0.0007332825706624943,0.1326349408398885,0,0,0.9605034722222222,0.039496527777777776,0.025500910746812388,0
cross_train_0100,train,cross,0.0,0.8136603832244873,0.015928124208046398,0.06911199260617135,0,0,0.0,1.0,0.0026894769096678056,0.04659777464888929,0,0,-0.07372584939002991,0.07499998807907104,0.0022201016998021966,0.014702750284164255,0,0,-0.9667691588401794,0.9999969601631165,0.0012814594018790457,0.14778033024932652,0,0,0.9496527777777778,0.050347222222222224,0.049214659685863874,282
cross_train_0101,train,cross,0.0,0.8923925757408142,0.008272665298944857,0.05224006668913056,0,0,0.0,1.0,0.0005828988419293806,0.022930186189267263,0,0,-0.07450056076049805,0.07455511391162872,-0.0015523004371465908,0.010753156813667994,0,0,-0.9928953647613525,0.9973381757736206,-0.0005164799877093174,0.10644469400392366,0,0,0.9748263888888888,0.025173611111111112,0.01978021978021978,150
cross_train_0102,train,cross,0.0,0.9322426915168762,0.012106540393081863,0.06190584055498277,0,0,0.0,1.0,0.002071873685862455,0.04150397896987589,0,0,-0.008578658103942871,0.05615527927875519,0.0014524437978656755,0.006915444012774958,0,0,-0.998612105846405,0.9628074765205383,-0.002882830845313341,0.14540618727619972,0,0,0.9526909722222222,0.047309027777777776,0.04697986577181208,0
cross_train_0103,train,cross,0.0,0.8842537999153137,0.011529712745961526,0.05926597592544679,0,0,0.0,1.0,0.0010426916285521453,0.02989362704647119,0,0,-0.06000000238418579,0.0052417367696762085,-0.002062066593983521,0.00888299943437462,0,0,-0.9913396239280701,0.999998927116394,0.0019702707359101623,0.15502993044457916,0,0,0.9461805555555556,0.05381944444444445,0.01910828025477707,0
cross_train_0104,train,cross,0.0,0.9132702946662903,0.0035775871450859404,0.026724478367700484,0,0,0.0,1.0,0.002876727686574062,0.048988253658807046,0,0,-0.07411287724971771,0.07360678911209106,-0.0026878941377314427,0.011170235724553994,0,0,-0.9991823434829712,0.9999964833259583,0.0005479588319051092,0.15365283296937055,0,0,0.9466145833333334,0.053385416666666664,0.09880239520958084,78
cross_train_0105,train,cross,0.0,0.8627867102622986,0.008635340280677526,0.05511143198970678,0,0,0.0,1.0,0.0017893541716384115,0.03993294379745785,0,0,-0.029584065079689026,0.030277550220489502,3.175809979438782e-07,0.003610259492559203,0,0,-0.9943807125091553,0.9766644239425659,0.00014608583296649158,0.13621077628303613,0,0,0.9605034722222222,0.039496527777777776,0.05,0
cross_train_0106,train,cross,0.0,0.8178487420082092,0.01725527005004955,0.08266661571509513,0,0,0.0,1.0,0.002063536197292032,0.03981422695435873,0,0,-0.07367832213640213,0.07500000298023224,-0.001137319763074629,0.013347551621730883,0,0,-0.9993054270744324,0.999998927116394,-0.0005975944150122814,0.1279869066824433,0,0,0.9644097222222222,0.035590277777777776,0.054285714285714284,246
cross_train_0107,train,cross,0.0,0.9677675366401672,0.01208193887642092,0.0728768177530202,0,0,0.0,1.0,0.0005841187667101622,0.022969821183019584,0,0,-0.07411287724971771,0.0747220516204834,0.001480775930556572,0.010932210685711015,0,0,-0.9667691588401794,0.9999969601631165,0.005809670522366004,0.10591605536261187,0,0,0.9739583333333334,0.026041666666666668,0.01882845188284519,162
cross_train_0108,train,cross,0.0,0.8688210248947144,0.01665923514836457,0.0808929603822265,0,0,0.0,1.0,0.002624516759102267,0.04693356177962618,0,0,-0.07433627545833588,0.07500000298023224,-0.0004128209806771742,0.015007752937249699,0,0,-0.9993054270744324,0.9999994039535522,0.003678772954622723,0.139582802567821,0,0,0.9592013888888888,0.04079861111111111,0.05605095541401274,336
cross_train_0109,train,cross,0.0,0.8822489380836487,0.007768961533540901,0.04882449676186084,0,0,0.0,1.0,0.0022763157159917885,0.043884844333995955,0,0,-0.05500000715255737,0.01620769500732422,-0.0014727146772202104,0.0072608872851249485,0,0,-0.9913396239280701,0.999998927116394,0.0022387989124076236,0.15696969497815919,0,0,0.9431423611111112,0.05685763888888889,0.04927007299270073,0
L_shape_train_0000,train,L-shape,0.0,0.8989241123199463,0.010043274947343485,0.05187008306446928,0,0,0.0,1.0,0.0025216449198692484,0.04647608912129049,0,0,-0.07411287724971771,0.07388612627983093,0.002132296266844841,0.01149426135762204,0,0,-0.9820112586021423,0.9969497919082642,-4.654060864629207e-05,0.13412149998015727,0,0,0.9591290509259259,0.04087094907407408,0.055248618784530384,140
L_shape_train_0001,train,L-shape,0.0,0.913041889667511,0.014080382065011927,0.07360904979901396,0,0,0.0,1.0,0.002125300044469811,0.044199045810633865,0,0,-0.025000005960464478,0.041376590728759766,0.00044972850850576325,0.004741877109407299,0,0,-0.9943807125091553,0.9766644239425659,0.000711908992343524,0.14787389966904485,0,0,0.9518952546296297,0.04810474537037037,0.047619047619047616,0
L_shape_train_0002,train,L-shape,0.0,0.8374823927879333,0.010536073767222357,0.05797077461095426,0,0,0.0,1.0,0.0009101173210958088,0.0269797506126744,0,0,-0.07494446635246277,0.07455511391162872,0.000539219025220653,0.013580380010145955,0,0,-0.9820112586021423,0.9973381757736206,0.0020916780155638896,0.13333498918210823,0,0,0.9591290509259259,0.04087094907407408,0.0202808112324493,220
L_shape_train_0003,train,L-shape,0.0,0.9109359383583069,0.011757806579781673,0.06305540765181994,0,0,0.0,1.0,0.0006229096023296868,0.023269322413522586,0,0,-0.07256869971752167,0.0747220516204834,0.0020868091626282505,0.009934086337275544,0,0,-0.9667691588401794,0.9999969601631165,0.0007307768643200958,0.12659521990264302,0,0,0.9605758101851852,0.03942418981481482,0.015082956259426848,60
L_shape_train_0004,train,L-shape,0.0,0.9287258982658386,0.022003946469403166,0.09381598156431148,0,0,0.0,1.0,0.00275626452639699,0.04765465482129332,0,0,-0.07483351975679398,0.07500000298023224,-0.00035245752466532093,0.015399663668489777,0,0,-0.9993054270744324,0.9999994039535522,0.004246892382676985,0.1493169250695723,0,0,0.9500868055555556,0.04991319444444445,0.05497076023391813,310
L_shape_train_0005,train,L-shape,0.0,0.9705938696861267,0.0016639335901316,0.018225644404962906,0,0,0.0,1.0,0.0006446781550982485,0.024092949069590183,0,0,-0.07059861719608307,0.0,-0.0019819417233251173,0.009037463141808054,0,0,-0.9768810272216797,0.9999964833259583,0.0004885869666564018,0.13137187520080934,0,0,0.9558738425925926,0.044126157407407406,0.0,25
L_shape_train_0006,train,L-shape,0.0,0.8973462581634521,0.008873511357233223,0.05321838590058231,0,0,0.0,1.0,0.0031739430441693577,0.05281570331400338,0,0,-0.07189750671386719,0.020293861627578735,-0.0017070830923599984,0.00823489388557188,0,0,-0.956943690776825,0.999998927116394,0.006119154328458804,0.15401739175122295,0,0,0.9479166666666666,0.052083333333333336,0.09416195856873823,20
L_shape_train_0007,train,L-shape,0.0,0.8802615404129028,0.006863344311669708,0.04526426060429176,0,0,0.0,1.0,0.0005725473941614231,0.02249210241307527,0,0,-0.017901554703712463,0.04912307858467102,0.0006750286114833283,0.004461943500797923,0,0,-0.998612105846405,0.9517656564712524,-0.0019868556367968,0.118513069064344,0,0,0.9703414351851852,0.029658564814814815,0.016913319238900635,0
L_shape_train_0008,train,L-shape,0.0,0.8372825384140015,0.0024957737357785468,0.020887599386983292,0,0,0.0,1.0,0.0019883040761299155,0.04050617233401202,0,0,-0.07411287724971771,0.07388612627983093,-0.002302286857566624,0.010175931658995514,0,0,-0.9991823434829712,0.9999964833259583,0.000699282114527267,0.151674970139868,0,0,0.9464699074074074,0.053530092592592594,0.02843601895734597,65
L_shape_train_0009,train,L-shape,0.0,0.8655572533607483,0.0063174380720738554,0.043619959491749107,0,0,0.0,1.0,0.0019346244840158357,0.04158141941501437,0,0,-0.01243184506893158,0.060237959027290344,0.0011432534935280543,0.006470387852952759,0,0,-0.998612105846405,0.9628074765205383,-0.002893927957369737,0.12345940198540452,0,0,0.9627459490740741,0.03725405092592592,0.06712962962962964,0
L_shape_train_0010,train,L-shape,0.0,0.8827301859855652,0.011257866669590536,0.059963470486687015,0,0,0.0,1.0,0.0008631734246457065,0.026317525182149776,0,0,-0.07405753433704376,0.0747220516204834,0.002297784845318852,0.012449687413362769,0,0,-0.9667691588401794,0.9640410542488098,0.002293481537494531,0.12989180060779626,0,0,0.9605758101851852,0.03942418981481482,0.021645021645021644,185
L_shape_train_0011,train,L-shape,0.0,0.8692342042922974,0.01659014026999675,0.06318015972768794,0,0,0.0,1.0,0.0029096745463364103,0.04954929517433358,0,0,-0.07411287724971771,0.07499998807907104,-3.128729683036605e-05,0.016971386630756362,0,0,-0.9820112586021423,0.9999969601631165,0.001522223930755394,0.177502760619824,0,0,0.9258535879629629,0.07414641203703703,0.03950617283950617,315
L_shape_train_0012,train,L-shape,0.0,0.8580362200737,0.006722866386924041,0.045892152021656515,0,0,0.0,1.0,0.0008298272517061343,0.02621558749595479,0,0,-0.043112218379974365,0.018077358603477478,-0.0005950924565291239,0.004071800193620848,0,0,-0.998612105846405,0.9766644239425659,0.0018651272352211959,0.12647214063856002,0,0,0.9674479166666666,0.032552083333333336,0.030501089324618737,0
L_shape_train_0013,train,L-shape,0.0,0.8695085644721985,0.008044383107736157,0.04726806949846225,0,0,0.0,1.0,0.002181635104568192,0.042418814645178285,0,0,-0.02470037341117859,0.06783020496368408,0.0015659046766813844,0.0080865411441824,0,0,-0.998612105846405,0.9766644239425659,0.0012767627792224328,0.15136142915413367,0,0,0.9479166666666666,0.052083333333333336,0.0632688927943761,10
L_shape_train_0014,train,L-shape,0.0,0.8278419971466064,0.00769708506080254,0.036216523565043214,0,0,0.0,1.0,0.0029046998048822084,0.04859611935498851,0,0,-0.07411287724971771,0.07499998807907104,-0.0017061849993532869,0.01467156332642765,0,0,-0.9991823434829712,0.9999964833259583,2.1865956838424877e-05,0.15239653966200015,0,0,0.9493634259259259,0.05063657407407408,0.05731707317073171,265
L_shape_train_0015,train,L-shape,0.0,0.8581842184066772,0.004036883929220241,0.032608500878488975,0,0,0.0,1.0,0.0007769879626317157,0.025480749929260235,0,0,-0.07367832213640213,0.07500000298023224,-0.002005344787095156,0.01067757755001241,0,0,-0.9993054270744324,0.999998927116394,0.0020206398420230943,0.15043294863283774,0,0,0.9508101851851852,0.04918981481481482,0.02909090909090909,105
L_shape_train_0016,train,L-shape,0.0,0.9021427631378174,0.012055091581253742,0.06690411612290516,0,0,0.0,1.0,0.0011068920484157624,0.03074907665458,0,0,-0.06455996632575989,0.028044939041137695,-0.0014064380580007477,0.0075004017937122325,0,0,-0.998612105846405,0.999998927116394,0.0019100704319633358,0.16386044298217037,0,0,0.9395978009259259,0.06040219907407408,0.022151898734177215,0
